track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Do Que Você Tem Medo Ao Vivo; 3jtiPIELbW2VFPBtYK9ivN; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 180949; 40; 0.0528; 0.487; 0.627; 5.17e-06; 0.764; -14.515; 0.0442; 93.191; 4; 
A Vida Nunca Cansa Ao Vivo; 6Kjfd8OZZMFdDRFEtKUbzi; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 300858; 41; 0.692; 0.456; 0.109; 0.00218; 0.712; -17.002; 0.0505; 114.759; 4; 
Laços Ao Vivo; 70XdB2f1WgB2Cdcq22FhTM; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 224728; 43; 0.918; 0.467; 0.104; 0.00029; 0.706; -20.923; 0.0362; 144.504; 4; 
Bellyache Ao Vivo; 0bXZ7DQaWSj15TbvWW1TFS; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 259391; 39; 0.205; 0.451; 0.563; 0.132; 0.247; -15.259; 0.0461; 178.183; 4; 
Um Dia Após O Outro Ao Vivo; 4VmwzRiUoKngGwFNiivgEO; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 250218; 43; 0.144; 0.452; 0.262; 0.000593; 0.717; -17.592; 0.0351; 72.258; 4; 
Me Tira Pra Dançar Ao Vivo; 4v42walHHdnuqi9RONgLbw; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 253927; 43; 0.249; 0.649; 0.586; 0; 0.704; -14.173; 0.112; 87.056; 4; 
Faz Ao Vivo; 43GZX9QSJNg1qMwJvLpb1M; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 266423; 41; 0.122; 0.695; 0.502; 0.00284; 0.881; -13.783; 0.044; 123.111; 4; 
Cataflor Ao Vivo; 6CDwW52MleWwPVOaKpoJck; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 289847; 42; 0.565; 0.58; 0.261; 1.47e-05; 0.701; -16.814; 0.0352; 132.05; 4; 
Amei Te Ver Ao Vivo; 08CBDl19DFHzoA4eFK8ahJ; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 249486; 57; 0.0375; 0.528; 0.471; 0; 0.939; -13.378; 0.0313; 87.02; 4; 
Bilhetes Ao Vivo; 16gxUQDUPhIvixsCVqskia; Acústico MTV Tiago Iorc Ao Vivo; 3Tf4vmSc5PYcpmwZUSLEJV; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-09-20; 345514; 44; 0.387; 0.514; 0.392; 0.00279; 0.71; -16.902; 0.0386; 75.909; 4; 
Desconstrução; 0BzRlHCiks2DGlfsEKy54f; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 283787; 52; 0.105; 0.653; 0.238; 0.000501; 0.111; -14.374; 0.0549; 122.705; 4; 
Hoje Lembrei Do Teu Amor; 64Z7zO9eYMqznZAw1vXj2i; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 243607; 55; 0.269; 0.689; 0.531; 1.25e-05; 0.14; -9.669; 0.056; 139.923; 4; 
Deitada Nessa Cama; 2t80PJ9OW8JyZUCM9vFTh3; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 246055; 54; 0.182; 0.554; 0.377; 0; 0.103; -9.712; 0.0302; 113.75; 4; 
Fuzuê; 09YadcHsZw8nEmJhB7SDrw; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 240942; 49; 0.026; 0.66; 0.675; 0; 0.0656; -7.909; 0.245; 191.92; 4; 
Faz; 0kNjI0Q3NM6Jm1oI83Ucyu; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 243532; 42; 0.00142; 0.693; 0.482; 0.00993; 0.386; -11.443; 0.0506; 119.934; 4; 
Tangerina; 2jqPr0ukhRippoNrW9Nrj3; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 231949; 50; 0.121; 0.685; 0.446; 0.00307; 0.181; -9.966; 0.0452; 100.012; 4; 
Laços; 67TkwLw4MU99lmHtUYo340; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 204895; 50; 0.691; 0.397; 0.264; 1.22e-06; 0.0777; -12.758; 0.0322; 151.954; 4; 
Nessa Paz Eu Vou; 5auhUONUZksYHPWFUbmwCH; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 212467; 49; 0.563; 0.703; 0.298; 0; 0.0994; -11.828; 0.0581; 132.811; 4; 
Tua Caramassa; 0o8RTLoR6ctZ3eGnH5rlxZ; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 223189; 45; 0.251; 0.686; 0.413; 0; 0.112; -10.264; 0.0403; 93.069; 4; 
Me Tira Pra Dançar; 5SHOJf0eSqns6KJ8cjkJLj; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 223654; 44; 0.321; 0.722; 0.63; 0.000117; 0.117; -9.081; 0.0788; 176.037; 4; 
A Vida Nunca Cansa; 06oNiLeQ7AKuALj1Vt71Nj; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 285304; 40; 0.916; 0.413; 0.114; 1.55e-06; 0.103; -14.113; 0.0392; 110.632; 4; 
Bilhetes; 3bQpAJ0p8V9F0huK9LFfHJ; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 291254; 46; 0.721; 0.537; 0.383; 2.62e-05; 0.103; -10.979; 0.0313; 75.022; 4; 
Sei; 29vHxYD48qrZAwgmzP6MXb; Reconstrução; 4MaXnFPKQXHK7voqrWGEPn; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2019-05-05; 227527; 39; 0.871; 0.34; 0.0307; 0.000117; 0.108; -16.542; 0.043; 100.099; 3; 
Sol Que Faltava Ao Vivo; 47Uxu9r7TEsGffIFjd4WzT; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 235660; 40; 0.637; 0.574; 0.428; 0; 0.943; -11.525; 0.038; 124.335; 4; 
Coisa Linda Ao Vivo; 2LkNNSwo9ErdnyFpIsEG9g; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 190399; 36; 0.518; 0.473; 0.309; 2.98e-06; 0.918; -14.34; 0.0334; 90.889; 4; 
Mil Razões Ao Vivo; 0Dxh1OvFdp2NwaNFjyHnFf; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 207075; 37; 0.615; 0.468; 0.468; 0; 0.67; -10.046; 0.0303; 95.065; 4; 
Eu Errei Ao Vivo; 6pDkJRoKXlR2KCHBVTZyXT; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 249999; 34; 0.884; 0.538; 0.17; 1.05e-05; 0.936; -17.488; 0.0326; 147.887; 4; 
De Todas as Coisas Ao Vivo; 2oRYbSxvnEUxt4j9fQNqSK; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 162577; 35; 0.101; 0.767; 0.482; 1.75e-06; 0.818; -13.39; 0.103; 118.77; 4; 
Mulher Ao Vivo; 0CXu3SkRSw3BdtGZqbejeL; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 198817; 40; 0.82; 0.534; 0.131; 0; 0.931; -15.853; 0.0506; 75.805; 4; 
Liberdade ou Solidão Ao Vivo; 5zhnxhSS7oH30nLznhO5ap; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 218174; 32; 0.925; 0.407; 0.115; 0.000197; 0.664; -18.693; 0.0334; 160.131; 4; 
Um Dia Após o Outro Ao Vivo; 22REa68clXZ6TEJdFx2HIS; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 198322; 43; 0.633; 0.463; 0.399; 0; 0.953; -11.261; 0.03; 89.21; 4; 
Chega Pra Cá Ao Vivo; 5C7uIRn1qqAG2PakZRAhL3; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 182498; 44; 0.411; 0.605; 0.595; 0; 0.949; -10.357; 0.0618; 118.568; 4; 
Dia Especial Ao Vivo; 4kXGfYAWPgnbp5cYp62KOE; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 258744; 44; 0.767; 0.453; 0.149; 0; 0.938; -13.649; 0.0396; 153.32; 4; 
Sorte Ao Vivo; 5vLhGpEcgcFy8dYZJG9jAh; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 275674; 41; 0.374; 0.418; 0.676; 0; 0.895; -10.771; 0.0836; 101.731; 4; 
Alexandria Ao Vivo; 1pOtuaMafKmt5x4BiMDPBt; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 222153; 34; 0.372; 0.552; 0.542; 0; 0.687; -9.71; 0.0357; 103.524; 4; 
Amei Te Ver Ao Vivo; 4rChsrWCNn6Sn4OtZBM7dd; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 251601; 35; 0.337; 0.586; 0.507; 0; 0.853; -8.508; 0.0306; 94.541; 4; 
Cataflor Ao Vivo; 0Qkv66S2gIUXaP5a8oXNLt; Troco Likes Ao Vivo; 7H1YuQLC6lmpcqgKhZncU1; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2016-09-16; 341946; 34; 0.88; 0.35; 0.0652; 4.9e-06; 0.784; -18.219; 0.0444; 140.502; 4; 
Alexandria; 0qYI5YagE7omdfVPlhWRUS; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 222483; 46; 0.18; 0.703; 0.661; 7.19e-06; 0.118; -6.369; 0.0296; 101.967; 4; 
Amei Te Ver; 4owo0j5bw45IqiHxsTzcd6; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 257847; 63; 0.0582; 0.772; 0.588; 1.79e-06; 0.335; -7.201; 0.0314; 90.034; 4; 
Mil Razões; 4U8ZHP7HUY3lfLunrehR1z; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 244693; 45; 0.255; 0.653; 0.557; 0.000331; 0.105; -7.339; 0.0274; 97.997; 4; 
Eu Errei; 2BIIL7l7j2EFNaCZZj1wsT; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 221774; 42; 0.615; 0.68; 0.413; 0.0296; 0.105; -13.575; 0.0295; 149.944; 4; 
De Todas As Coisas; 0IGS8oloPOhOiOOSPDl4ZZ; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 166913; 42; 0.695; 0.91; 0.572; 0.0244; 0.093; -8.987; 0.0326; 112.007; 4; 
Coisa Linda; 6o0rGxp5tdtX8cmqXwVIwE; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 178718; 67; 0.405; 0.634; 0.489; 0.00819; 0.097; -9.325; 0.0279; 93.969; 4; 
Bossa; 0FZDTOfn4PXAY1qnrMY1Kv; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 221942; 35; 0.604; 0.797; 0.558; 0.000425; 0.114; -9.582; 0.0339; 122.964; 4; 
Cataflor; 6UHQwI8jQK8kkJO6A6ceVr; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 227385; 45; 0.64; 0.611; 0.496; 0.000296; 0.116; -9.161; 0.0297; 146.034; 4; 
Liberdade Ou Solidão; 4dt6Grusbb975sZcaBZyPE; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 210314; 37; 0.874; 0.473; 0.157; 5.68e-05; 0.104; -14.724; 0.0282; 81.188; 4; 
Sol Que Faltava; 3drF0bQEGLlGMZ8a2s5bIU; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 223659; 37; 0.0608; 0.784; 0.75; 0.000112; 0.328; -7.17; 0.0383; 127.012; 4; 
Till Im Old and Gray Faixa Bônus; 0u8DxCBM0YYqQSsIippHpQ; Troco Likes; 7pPgZtAzIIBd9rMk3s3MsH; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-07-10; 258984; 40; 0.801; 0.496; 0.0553; 0; 0.112; -16.12; 0.0432; 144.774; 4; 
Nothing but a Song; 0oKivroMhqEfwDKhrkHI1y; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 195453; 34; 0.471; 0.76; 0.536; 1.81e-06; 0.139; -9.217; 0.0305; 124.902; 4; 
Scared; 2A1XKE9Bic9QwWr1xC6oLz; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 215786; 34; 0.331; 0.724; 0.6; 0; 0.067; -5.163; 0.0308; 137.027; 4; 
Blame; 6nKwr30zSAjuOxHdpDX6lE; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 233186; 36; 0.00127; 0.573; 0.529; 0; 0.298; -4.913; 0.0353; 77.984; 4; 
My Girl; 7CV3RZ5Y7OLK1G2ZBFUMpy; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 209573; 31; 0.869; 0.685; 0.093; 0; 0.103; -15.233; 0.054; 83.538; 4; 
Gave Me a Name; 47bf37kRp2270FE8U75N3v; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 316933; 22; 0.675; 0.509; 0.417; 0.332; 0.0506; -9.503; 0.0268; 143.438; 4; 
Fine; 4Q59t90v0aq3t5FP2Cppid; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 188453; 24; 0.019; 0.541; 0.524; 0; 0.112; -6.478; 0.0264; 94.923; 4; 
Story of a Man; 2cp5J9LneSzpvcxoyC1W5G; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 237533; 25; 0.829; 0.371; 0.307; 0.263; 0.105; -15.524; 0.0292; 176.581; 4; 
Its a Fluke; 1T6HCBhskoh56lAAwEhIrl; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 204013; 27; 0.829; 0.667; 0.372; 0.569; 0.106; -12.136; 0.0321; 132.886; 4; 
Proibida Pra Mim; 49qaKxCtfFOvGl7A17UOCU; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 223280; 36; 0.194; 0.555; 0.486; 5.32e-06; 0.133; -10.718; 0.0379; 139.981; 4; 
What a Wonderful World; 3RnA0bz5qbwtjSnAP0EcvS; Novelas; 56eZpIlCQZzBE3u1oA9jlR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2015-05-18; 241664; 54; 0.791; 0.305; 0.282; 1.76e-06; 0.108; -10.255; 0.0295; 79.756; 4; 
Skin Deep; 2t7cvARxYOCO5V14VB8g00; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 214360; 21; 0.42; 0.53; 0.549; 0.0426; 0.125; -11.703; 0.0441; 79.605; 4; 
What Would You Say; 5Wa0BT8lGkQq755dfZrZJG; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 211480; 35; 0.477; 0.829; 0.49; 3.78e-05; 0.109; -10.581; 0.0301; 104.041; 4; 
Life of My Love; 6hPtqsm1DxpnuS9v8TcJwo; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 174373; 24; 0.406; 0.719; 0.598; 0.0164; 0.158; -8.099; 0.0377; 139.976; 4; 
Yes and Nothing Less; 6vUAVSsUlCYxCiPYMZkttX; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 220760; 22; 0.865; 0.58; 0.134; 0.00884; 0.109; -15.683; 0.04; 124.079; 4; 
Its a Fluke; 05gh7kZyNrz6DoJpASPSJe; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 204013; 49; 0.829; 0.667; 0.372; 0.569; 0.106; -12.136; 0.0321; 132.886; 4; 
Shelford Road; 4KEHEjG4XuZ1h2wdfyY7S7; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 233293; 21; 0.0945; 0.268; 0.406; 0.141; 0.112; -11.242; 0.0299; 95.264; 4; 
Zeski Instrumental; 0DprsQ8oWDRLlEdyuwbPd7; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 172186; 20; 0.904; 0.706; 0.215; 0.889; 0.103; -20.369; 0.0428; 103.165; 4; 
Um Dia Após O Outro; 2NNlhZxxKBlFus3sFicqEJ; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 195186; 39; 0.609; 0.61; 0.485; 0.0138; 0.125; -9.766; 0.0384; 87.933; 4; 
Forasteiro; 50Xi26HTAZRPiosBL5KOYD; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 169013; 40; 0.293; 0.68; 0.647; 0.00259; 0.148; -8.4; 0.0313; 145.953; 4; 
Música Inédita; 5s3h4czckCkG2RZYtJgfEc; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 213880; 38; 0.334; 0.683; 0.547; 0.000399; 0.116; -9.55; 0.0246; 95.036; 4; 
Tempo Perdido; 2qFQswMLcb6kBjlGOuvhMv; Zeski; 4fYYWd8knbv64whgEad4NK; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2013-07-29; 288733; 31; 0.884; 0.583; 0.0826; 2.09e-05; 0.0945; -14.617; 0.0571; 78.899; 4; 
Story Of A Man; 7fnY38byzspQZlwM0tsK1L; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 237533; 40; 0.829; 0.371; 0.307; 0.263; 0.105; -15.524; 0.0292; 176.581; 4; 
Ducks In A Pond; 0Ud2ToMRBfcbxzfssJJ08v; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 312973; 16; 0.00703; 0.525; 0.762; 0.0106; 0.0733; -5.299; 0.0365; 132.969; 4; 
Just So You Know; 585uvtM2QLntpjYxmNj9N9; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 244866; 19; 0.323; 0.431; 0.671; 0.000636; 0.129; -6.852; 0.0369; 141.984; 4; 
What Weighs Me Down; 3zbzSFU1Pk531QNrjlqQzF; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 346360; 34; 0.816; 0.594; 0.347; 0.832; 0.152; -12.105; 0.0266; 112.205; 4; 
Umbilical; 6Ms24yZuswIHDi94FhymGm; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 252906; 16; 0.263; 0.43; 0.591; 0.736; 0.56; -7.167; 0.0292; 78.426; 4; 
Patron; 5526UrT13D3nxYCCEUTtsm; Umbilical; 2FPtfS0734mRXPTx2ZeIZR; Tiago Iorc; 4iWkwAVzssjb8XgxdoOL6M; 2011-10-10; 251346; 15; 0.0733; 0.565; 0.675; 5.52e-05; 0.0916; -6.156; 0.0354; 126.472; 4; 
