track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Need To Know; 6EkQmHBoux7iqK4vjfHq4V; Only Human Special Edition; 1RcwvxkvyE60CTFNagElek; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-11-30; 167586; 58; 0.0968; 0.728; 0.739; 0; 0.0889; -6.95; 0.151; 125.064; 4; 
No Matter What; 5Tb6K5YFvUNXREaGbDLn1m; Only Human Special Edition; 1RcwvxkvyE60CTFNagElek; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-11-30; 236906; 68; 0.901; 0.5; 0.295; 0; 0.104; -7.894; 0.0307; 135.076; 4; 
Sore Eyes; 6uDEMCIojZsL0cBWXhrZrJ; Only Human Special Edition; 1RcwvxkvyE60CTFNagElek; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-11-30; 198666; 45; 0.156; 0.628; 0.475; 0; 0.107; -7.154; 0.0256; 98.036; 4; 
White Christmas 1 Mic 1 TakeLive From Abbey Road Studios; 0KLl2SwLW6sgiXST68F5kL; Only Human Special Edition; 1RcwvxkvyE60CTFNagElek; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-11-30; 141000; 32; 0.94; 0.465; 0.185; 0; 0.113; -9.646; 0.0329; 133.728; 4; 
If Our Love Is Wrong; 0bhBfW4mSRLILc32S4KugQ; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 203575; 58; 0.0687; 0.412; 0.524; 0; 0.0858; -5.575; 0.0338; 151.699; 4; 
Give Me Something; 5BME6rXk3N5uE1a1vxfW2z; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 196638; 46; 0.00104; 0.652; 0.835; 0; 0.397; -5.258; 0.0407; 115.03; 4; 
Rhythm Inside; 1fhXgq3KLDWfcXO5coCJr6; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 212619; 51; 0.0159; 0.567; 0.621; 3.54e-06; 0.218; -5.585; 0.0385; 120.536; 4; 
You Are The Reason; 69vToJ9BMbbLlFZo7k7A7B; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 204326; 84; 0.918; 0.331; 0.235; 0; 0.137; -7.7; 0.0299; 171.232; 3; 
Come Back Home; 0cvfSKcm9VeduwyYPrxtLx; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 190539; 54; 0.00678; 0.601; 0.801; 0; 0.0991; -5.174; 0.0323; 131.049; 4; 
Stop Myself Only Human; 2pG7GIoyRkERJn3fM9RvJq; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 206654; 49; 0.119; 0.579; 0.954; 0; 0.125; -3.357; 0.0731; 106.968; 4; 
Dancing On My Own; 2BOqDYLOJBiMOXShCV1neZ; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 260285; 82; 0.839; 0.682; 0.173; 3.26e-05; 0.0983; -8.749; 0.0314; 112.663; 4; 
Only You; 239Je07Zd3HUxLtm9aSARq; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 225389; 47; 0.498; 0.544; 0.668; 7.41e-06; 0.132; -4.998; 0.0446; 81.97; 4; 
Wont Let You Down; 5DBz188AP1atzNFytyV0N7; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 194377; 46; 0.0247; 0.506; 0.638; 0; 0.124; -4.779; 0.0297; 149.955; 3; 
What I Miss Most; 49bvrlmLoV4TcJSVh91xwv; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 231168; 53; 0.0376; 0.639; 0.758; 5.07e-05; 0.129; -6.314; 0.0821; 133.001; 4; 
Hotel Room; 46ODcxijzpdIa24RzlfF3K; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 220162; 47; 0.895; 0.614; 0.28; 0; 0.134; -5.842; 0.0304; 134.442; 4; 
Good To You; 40bObcrlrJ2A2O3ux9pPye; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 230390; 44; 0.0014; 0.68; 0.898; 0; 0.222; -4.154; 0.0391; 109.038; 4; 
Not Dark Yet; 05satBPYz2Wtx40AytxngW; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 215763; 43; 0.926; 0.59; 0.305; 0; 0.12; -7.701; 0.038; 128.309; 4; 
Dancing On My Own Tiësto Remix; 2EHVjRFRSsXQaHAsys74Us; Only Human Deluxe; 6Vip5A5NmEazvKuxj6GLYf; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 222889; 62; 0.0176; 0.636; 0.602; 0.000179; 0.0818; -5.546; 0.0345; 122.021; 4; 
If Our Love Is Wrong; 6kFK5c9IAl7AWXR7fq3hNn; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 203573; 8; 0.0687; 0.412; 0.524; 0; 0.0858; -5.575; 0.0338; 151.699; 4; 
Give Me Something; 7qOM9DEtk5oAfb9TDtRP4l; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 196640; 6; 0.00122; 0.65; 0.837; 0; 0.385; -5.247; 0.04; 115.059; 4; 
Rhythm Inside; 7o9Hr2yVNeMFA1eNw6Fo7t; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 212613; 6; 0.0153; 0.604; 0.61; 0; 0.175; -5.595; 0.0356; 120.548; 4; 
You Are The Reason; 2Bv55WwuKjCN8j4UiHua2Q; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 204333; 9; 0.917; 0.36; 0.238; 1.18e-06; 0.137; -7.709; 0.0302; 171.749; 3; 
Come Back Home; 5VZTYMuUPQVi00ZPSRRweO; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 190533; 7; 0.00762; 0.599; 0.808; 0; 0.0971; -5.155; 0.0326; 131.041; 4; 
Stop Myself Only Human; 32MukXDaB2a9Cvze8OH6RY; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 207560; 5; 0.127; 0.563; 0.953; 0; 0.105; -3.341; 0.0777; 107.001; 4; 
Dancing On My Own; 0PhibOHXmwqTJNHUXMAcvA; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 260279; 8; 0.81; 0.683; 0.171; 4.96e-05; 0.0992; -8.729; 0.0313; 112.839; 4; 
Only You; 29EEBvoT1g2enkEIIOpXGA; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 225386; 6; 0.476; 0.495; 0.669; 6.09e-06; 0.122; -4.966; 0.0447; 81.895; 4; 
Wont Let You Down; 5oyHNhPof7WSdgvKonAest; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 194386; 5; 0.0222; 0.502; 0.64; 0; 0.118; -4.763; 0.031; 149.891; 3; 
What I Miss Most; 2NveSSlH9ZkNaY1KugZEAz; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 231160; 5; 0.0317; 0.633; 0.777; 0.000117; 0.124; -6.325; 0.0799; 132.964; 4; 
Hotel Room; 08wtGXeZtYyCCEz5KJcS4T; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 220173; 5; 0.902; 0.631; 0.279; 0; 0.128; -5.85; 0.0296; 134.211; 4; 
Good To You; 6JG0RPfq0lA5booDvg8zYy; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 230386; 5; 0.00118; 0.677; 0.902; 0; 0.163; -4.094; 0.0404; 109.033; 4; 
Not Dark Yet; 7mX3ZnqKNjWN6tCs4rBIhL; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 215760; 5; 0.923; 0.581; 0.296; 1.41e-06; 0.124; -7.696; 0.0364; 129.909; 4; 
Dancing On My Own Tiësto Remix; 4lypHXUoh204Z4s160qX5D; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 224053; 5; 0.0163; 0.64; 0.597; 0.000343; 0.0759; -5.499; 0.0333; 122.074; 4; 
You Are The Reason Duet Version; 7L5lSrY4QYAwvaqeIXSayN; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 190760; 44; 0.382; 0.403; 0.356; 0; 0.148; -7.547; 0.0298; 171.454; 3; 
You Are The Reason French Duet Version; 7IbtDJENQJwWUZYhzTK4az; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 189418; 31; 0.504; 0.311; 0.288; 0; 0.128; -9.339; 0.0327; 170.066; 3; 
Need To Know; 5VBKZ21vgMcUt9D25Qmh2M; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 167586; 27; 0.0968; 0.728; 0.739; 0; 0.0889; -6.95; 0.151; 125.064; 4; 
No Matter What; 0eqvfRQ2V6a31pHVTQfJpN; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 236906; 40; 0.901; 0.5; 0.295; 0; 0.104; -7.894; 0.0307; 135.076; 4; 
Sore Eyes; 3jLDoe92joHJHHS9s4nRXZ; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 198666; 18; 0.156; 0.628; 0.475; 0; 0.107; -7.154; 0.0256; 98.036; 4; 
White Christmas 1 Mic 1 TakeLive From Abbey Road Studios; 6mj3N3LquyPkMDHW3KRojZ; Only Human Special Edition; 2Qm3jtYKIsCVWgpvFiIDX4; Calum Scott; 6ydoSd3N2mwgwBHtF6K7eX; 2018-03-09; 141000; 5; 0.94; 0.465; 0.185; 0; 0.113; -9.646; 0.0329; 133.728; 4; 
Hold Of Me; 6dIZb64N6ICAWrf1RJrKfB; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 202893; 56; 0.0742; 0.596; 0.659; 0; 0.123; -7.856; 0.0606; 142.976; 4; 
7 Minutes; 6FYbr9QzRoZPh0Re8lDO9z; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 211453; 65; 0.526; 0.613; 0.739; 0; 0.149; -6.478; 0.0311; 104.966; 4; 
A Place We Knew; 3Pbvin812FYYIh8cnHSSEz; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 206480; 55; 0.291; 0.585; 0.653; 0; 0.151; -7.439; 0.0562; 83.341; 3; 
Stay Awake; 2smpiAZfaN0GFi15MqAq6E; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 185400; 69; 0.337; 0.723; 0.829; 3.47e-05; 0.0931; -7.123; 0.0453; 106.023; 4; 
Waves; 6w8pFOKn42O418qwcQElZ3; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 240013; 78; 0.183; 0.518; 0.729; 0; 0.0643; -7.193; 0.0452; 156.879; 4; 
Be Alright; 5qrSlOut2rNAWv3ubArkNy; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 196493; 79; 0.705; 0.551; 0.537; 0; 0.0802; -7.595; 0.034; 126.421; 4; 
Chemicals; 35AG36QH9ytiNtPyx9xwr8; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 221706; 60; 0.679; 0.551; 0.463; 1.3e-06; 0.14; -9.683; 0.0391; 80.922; 4; 
Straight Back Down; 4VNu1KwwmGgHjImpQotEsn; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 205346; 53; 0.292; 0.664; 0.627; 0; 0.062; -7.114; 0.0422; 114.898; 4; 
Time To Go; 1QykV5xpJ7zFbiaFo1k6cv; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 190346; 53; 0.434; 0.482; 0.645; 0; 0.0996; -7.959; 0.0556; 104.854; 4; 
Dont Hold Me; 3pfmYsP2WU2vqfbruH4oDY; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 179933; 52; 0.81; 0.639; 0.268; 0; 0.0977; -9.054; 0.0391; 81.7; 4; 
For The Last Time; 0lfximMUQVygKNbWlFlsP5; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 195533; 53; 0.771; 0.443; 0.388; 4.08e-05; 0.0914; -9.945; 0.0372; 89.947; 4; 
Half A Man; 1ugQtcwmKOXvKAYzhjncmv; A Place We Knew; 61G7KL6rpj167r6H4CzS8C; Dean Lewis; 3QSQFmccmX81fWCUSPTS7y; 2019-03-22; 179120; 77; 0.855; 0.507; 0.204; 0; 0.143; -11.575; 0.0504; 77.765; 4; 
Winter Song; 0DE6CIExD51bL5qroihU1W; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 261806; 25; 0.626; 0.518; 0.146; 0; 0.0846; -11.67; 0.0342; 95.771; 4; 
Christmas Lights; 52vecL9h0WUtNYroLBw67a; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 240780; 12; 0.44; 0.409; 0.39; 0; 0.116; -8.072; 0.0305; 123.881; 4; 
Fairytale Of New York; 507FDL7iurCnznhkD5YlRV; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 317453; 27; 0.86; 0.38; 0.0743; 3.56e-06; 0.106; -15.394; 0.0433; 87.24; 3; 
Driving Home For Christmas; 4nwH6kmbdpWWc9ZwgmUD9R; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 269039; 28; 0.195; 0.358; 0.492; 0; 0.119; -7.879; 0.0361; 128.226; 4; 
The Christmas Song; 2DKF1cFyBCpuGCkxHr0Fgl; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 207786; 12; 0.856; 0.502; 0.23; 5.06e-06; 0.0783; -13.161; 0.0321; 69.947; 4; 
River; 6gRq050wQPA5cOxgDhSXw5; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 203800; 13; 0.734; 0.482; 0.134; 2.69e-06; 0.0935; -14.181; 0.0463; 111.172; 3; 
Have Yourself A Merry Little Christmas; 4LsvgoJLNvy9gp8z1ZB7DN; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 159680; 16; 0.932; 0.476; 0.0671; 0; 0.123; -15.011; 0.0474; 108.409; 4; 
White Christmas; 6IecN1APVa6iP0kOkbX8jX; Winter Songs; 1RaBcI5wubfKYg4CFqtOyp; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 152880; 13; 0.915; 0.504; 0.136; 0; 0.132; -13.805; 0.0516; 122.427; 4; 
Winter Song; 6jT6MA2hnIZoNixmCShddV; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 261806; 13; 0.626; 0.518; 0.146; 0; 0.0846; -11.67; 0.0342; 95.771; 4; 
Christmas Lights; 3in3E8OoGtmNKBZF5T5J4G; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 240780; 11; 0.44; 0.41; 0.39; 0; 0.116; -8.072; 0.0305; 123.895; 4; 
Fairytale of New York; 3Wxb5zlrJ9dajNXTz2Tlhl; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 317453; 15; 0.86; 0.38; 0.0743; 3.56e-06; 0.106; -15.394; 0.0433; 87.24; 3; 
Driving Home For Christmas; 0FEqhOZ2C8tAD3SrrABVmI; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 269039; 12; 0.195; 0.358; 0.492; 0; 0.119; -7.879; 0.0361; 128.226; 4; 
The Christmas Song; 5kyBizgAZEgVA3Ze5LsoBT; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 207786; 9; 0.856; 0.502; 0.23; 5.06e-06; 0.0783; -13.161; 0.0321; 69.947; 4; 
River; 1QAUiTftXBKbA8M5YydiZs; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 203800; 10; 0.734; 0.482; 0.134; 2.69e-06; 0.0935; -14.181; 0.0463; 111.172; 3; 
Have Yourself a Merry Little Christmas; 4Ioynwg7F5F7EZzsJeQ6jf; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 159680; 14; 0.932; 0.476; 0.0671; 0; 0.123; -15.011; 0.0474; 108.409; 4; 
White Christmas; 3fPn9oYYvRJ1Y5DIYl2OKp; Winter Songs; 6jBr1JCXaXftWUhhXQJGAC; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2019-12-06; 152880; 9; 0.915; 0.504; 0.136; 0; 0.132; -13.805; 0.0516; 122.427; 4; 
Start Again; 501XA4V9YToxLP9xS0m6dW; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 220117; 21; 0.0337; 0.531; 0.819; 0.000177; 0.119; -3.883; 0.0532; 133.01; 4; 
Glow; 6QoeYWHziiIaEYQm7yp9Fm; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 230694; 35; 0.0651; 0.576; 0.791; 0; 0.14; -4.862; 0.0346; 123.083; 4; 
Always; 1omCB9Mch8tYugUptnJ0vw; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 247842; 53; 0.0509; 0.381; 0.481; 0; 0.1; -5.82; 0.0365; 123.09; 4; 
Faces; 12oCnyFXERxW7HZoKmt2cr; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 202360; 31; 0.113; 0.504; 0.683; 0; 0.256; -5.249; 0.0826; 81.515; 4; 
Hearts On Fire; 2wRf1KXXAUrwMKCogDBF6g; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 197386; 36; 0.000649; 0.516; 0.861; 0; 0.539; -4.661; 0.0421; 140.626; 4; 
Cigarette Break; 7wn4vp2ELLMxUFGoUheZs2; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 245789; 45; 0.127; 0.446; 0.527; 0; 0.113; -6.224; 0.0347; 69.657; 4; 
The Middle; 3oSJkIl3SZkavEtZvSCqSh; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 227781; 43; 0.184; 0.522; 0.585; 0; 0.132; -5.382; 0.0409; 67.909; 4; 
Strangers; 00u9VXj7jnmE60OUtFkZpr; Only Ticket Home; 6JpQ684RhKhJJK9ZDIDT88; Gavin James; 25tMQOrIU4LlUo6Sv8v5SE; 2018-10-26; 182117; 36; 0.668; 0.417; 0.425; 0; 0.0827; -7.593; 0.0348; 175.797; 4; 
